animal,root,session,amp_bytes,hours,predicted_card_bytes,sidecars_ok,growing,card_records,card_total_mb,verdict
SF10,E:\3rd_rat_spikes,0_20260903_173135.541,12386304,0.001344,12579840.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,1_20260903_180043.639,231899136,0.025162666666666667,235522560.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,2_20260903_180222.843,123124973568,13.359914666666667,125048801280.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,3_20260904_081614.901,79822848,0.008661333333333333,81070080.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,4_20260904_081653.075,79134720,0.008586666666666666,80371200.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,5_20260904_081730.895,104015626240,11.286417777777778,105640870400.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,6_20260904_200004.108,10387456,0.001127111111111111,10549760.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,7_20260904_202457.187,85393408,0.009265777777777777,86727680.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,8_20260904_202538.175,71892992,0.007800888888888889,73016320.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,9_20260904_202620.386,96805060608,10.504021333333332,98317639680.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,10_20260905_070012.038,4574248960,0.49633777777777777,4645721600.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,11_20260905_080522.427,5362778112,0.5818986666666667,5446571520.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,3_20260905_091037.124,8552448,0.000928,8686080.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,4_20260905_091435.882,9338880,0.0010133333333333333,9484800.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,5_20260905_091632.194,11599872,0.0012586666666666666,11781120.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,6_20260905_093836.419,110198784,0.011957333333333334,111920640.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,7_20260905_093927.479,77919977472,8.454858666666667,79137477120.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,0_20260905_182915.337,16515072,0.001792,16773120.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,1_20260905_185628.363,87326720,0.009475555555555557,88691200.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,2_20260905_185709.365,83706413056,9.08272711111111,85014325760.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,3_20260906_055804.599,9565863936,1.0379626666666666,9715330560.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,4_20260906_073108.111,5013504,0.000544,5091840.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,5_20260906_080407.877,82444288,0.008945777777777778,83732480.0,True,False,,,no listing
